task_id,client,project_id,client_tier,team,task_type,seniority,task_complexity_score,brief_quality_score,deadline_pressure,scope_change_flag,pricing_model,created_at,delivered_at,sla_days,sla_breach,hours_spent,billable_hours,ai_usage_pct,ai_assisted,revisions,errors,rework_hours,outcome_score,revenue,cost,profit,created_by,updated_at,task_status,workflow_stage,jira_ticket,legacy_ai_flag,content_version,actual_days,profit_margin,efficiency_ratio,rework_ratio,cost_per_hour,revenue_per_hour,total_effort,profit_per_hour,delivery_days_actual,delivery_speed,ai_usage_bin
T02946,Client_E,P018,low,Design,dev,mid,4,5.0,medium,0,fixed,2025-08-31,2025-09-05,2.0,1,17.08,11.592831940575673,0.67,True,3,1,4.99,71.18,1336.35,862.11,474.2399999999999,user_051,2025-09-01,delivered,client_review,JIRA-76475,false,v3,5,0.3548770905825569,0.6787372330547818,0.2921545667447307,50.474824355971904,78.24063231850117,22.07,21.487992750339824,5,2.5,high
T02947,Client_G,P024,mid,SEO,dev,senior,1,4.0,high,0,hourly,2026-02-28,2026-03-06,10.0,0,13.66,7.51,0.2,True,1,0,3.19,89.74,650.51,1009.36,-358.85,user_072,2026-03-05,review,briefing,JIRA-39428,true,final,6,-0.5516440946334416,0.5497803806734992,0.2335285505124451,73.89165446559298,47.62152269399707,16.85,-21.29673590504451,6,0.6,low_medium
T02948,Client_G,P007,mid,Media,release,mid,2,3.0,low,0,hourly,2026-02-28,2026-03-04,7.0,0,18.07,11.2,0.05,False,4,0,1.15,70.6,1484.65,1149.05,335.60000000000014,user_097,2026-03-04,in_progress,execution,JIRA-80750,false,v3,4,0.2260465429562524,0.6198118428334255,0.06364139457664637,63.58882125069175,82.16104039845047,19.22,17.460978147762756,4,0.5714285714285714,low
T02949,Client_F,P017,high,SEO,design,mid,2,4.0,medium,0,fixed,2026-03-28,2026-03-28,2.0,0,13.67,8.9,0.15,False,2,0,1.18,68.25,1154.34,617.05,537.29,user_044,2026-04-01,in_progress,qa,JIRA-24817,false,v4,0,0.4654521198260478,0.6510607168983175,0.08632040965618142,45.13899049012436,84.44330651060716,14.85,36.18114478114478,0,0.0,low
T02950,Client_H,P038,low,Content,ticket,senior,2,4.0,high,0,hourly,2025-12-27,2026-01-02,3.0,1,9.87,5.41,0.28,True,3,2,1.72,88.22,213.48,783.24,-569.76,user_063,2025-12-28,blocked,client_review,JIRA-78903,true,v2,6,-2.668915120854413,0.5481256332320162,0.17426545086119555,79.35562310030396,21.629179331306993,11.59,-49.15962036238136,6,2.0,low_medium
T02951,Client_H,P042,low,Content,report,mid,2,4.0,low,1,hourly,2025-11-06,2025-11-11,10.0,0,7.41,5.93,0.12,False,2,1,2.27,86.91,567.58,460.19,107.39000000000004,user_079,2025-11-08,delivered,qa,,false,v3,5,0.1892068078508757,0.8002699055330633,0.30634278002699056,62.10391363022942,76.59649122807018,9.68,11.094008264462815,5,0.5,low
T02952,Client_D,P051,mid,Content,article,mid,4,5.0,medium,0,hourly,2025-10-19,2025-10-25,3.0,1,7.25,6.39,0.3,True,1,0,1.25,75.95,512.77,550.42,-37.64999999999998,user_073,2025-10-28,review,briefing,,false,v1,6,-0.07342473233613507,0.8813793103448275,0.1724137931034483,75.91999999999999,70.72689655172414,8.5,-4.42941176470588,6,2.0,low_medium
T02953,Client_E,P037,mid,SEO,design,mid,3,5.0,medium,0,hourly,2026-01-20,2026-01-24,3.0,1,17.07,11.38,0.32,True,4,0,1.06,72.93,1404.5,1199.77,204.73,user_031,2026-01-24,in_progress,briefing,,true,final,4,0.14576717693129226,0.6666666666666667,0.062097246631517285,70.28529584065612,82.2788517867604,18.13,11.292333149476006,4,1.3333333333333333,low_medium
T02954,Client_E,P025,low,SEO,report,mid,3,5.0,medium,0,fixed,2026-03-24,2026-03-30,2.0,1,9.72,6.53,0.09,False,2,1,0.0,64.31,2827.29,654.0,2173.29,user_077,2026-03-31,in_progress,client_review,JIRA-74009,unknown,v3,6,0.7686830852158781,0.6718106995884774,0.0,67.28395061728395,290.87345679012344,9.72,223.5895061728395,6,3.0,low
T02955,Client_B,P049,mid,Media,dev,senior,3,3.0,medium,0,hourly,2025-09-30,2025-10-04,7.0,0,14.79,10.6,0.33,True,2,0,0.91,78.85,824.71,1360.02,-535.31,user_111,2025-10-05,in_progress,briefing,,unknown,v1,4,-0.6490887705981495,0.7167004732927654,0.06152805949966194,91.9553752535497,55.76132521974308,15.7,-34.09617834394904,4,0.5714285714285714,low_medium
T02956,Client_C,P025,high,SEO,dev,mid,3,2.0,medium,0,value_based,2025-11-12,2025-11-17,3.0,1,14.18,12.34,0.26,True,5,1,3.29,66.81,2303.78,941.37,1362.4100000000003,user_107,2025-11-16,review,client_review,,true,v1,5,0.5913802533228,0.8702397743300423,0.23201692524682652,66.38716502115656,162.46685472496475,17.47,77.9856897538638,5,1.6666666666666667,low_medium
T02957,Client_H,P009,mid,SEO,article,mid,5,4.0,high,0,fixed,2025-11-10,2025-11-16,3.0,1,22.11,20.4,0.27,True,7,2,0.0,73.02,1748.85,967.67,781.18,user_075,2025-11-12,blocked,execution,JIRA-82309,false,v4,6,0.44668210538353775,0.9226594301221166,0.0,43.766169154228855,79.0976933514247,22.11,35.33152419719584,6,2.0,low_medium
T02958,Client_A,P024,low,Media,ticket,senior,4,4.0,low,0,hourly,2025-12-17,2025-12-24,5.0,1,6.08,3.28,0.48,True,1,1,1.47,80.5,391.42,508.89,-117.46999999999996,user_098,2025-12-26,review,execution,JIRA-77993,unknown,v3,7,-0.30011241122068355,0.5394736842105263,0.24177631578947367,83.69901315789474,64.3782894736842,7.55,-15.558940397350987,7,1.4,medium_high
T02959,Client_A,P013,mid,Design,ticket,senior,1,4.0,medium,0,fixed,2026-03-27,2026-04-03,5.0,1,6.98,4.85,0.34,True,3,2,0.62,75.65,469.62,417.95,51.670000000000016,user_033,2026-04-04,review,briefing,JIRA-94010,unknown,v1,7,0.11002512669818154,0.6948424068767908,0.08882521489971346,59.878223495702,67.2808022922636,7.6000000000000005,6.798684210526317,7,1.4,low_medium
T02960,Client_D,P006,mid,SEO,release,junior,2,4.0,high,0,value_based,2025-07-29,2025-07-31,2.0,0,6.28,5.01,0.55,True,3,0,0.69,75.08,1253.9,374.73,879.1700000000001,user_018,2025-08-03,in_progress,qa,JIRA-28334,true,v4,2,0.7011484169391499,0.7977707006369427,0.10987261146496814,59.6703821656051,199.6656050955414,6.970000000000001,126.13629842180775,2,1.0,medium_high
T02961,Client_H,P058,mid,SEO,release,mid,4,1.0,low,0,fixed,2025-12-16,2025-12-20,10.0,0,9.88,5.64,0.4,True,5,0,2.87,74.71,1763.19,976.89,786.3000000000001,user_088,2025-12-16,in_progress,briefing,JIRA-21162,true,v1,4,0.4459530736903,0.5708502024291497,0.29048582995951416,98.87550607287449,178.46052631578945,12.75,61.670588235294126,4,0.4,medium_high
T02962,Client_E,P059,high,Media,ad,mid,2,4.0,low,0,hourly,2025-08-07,2025-08-09,10.0,0,9.22,9.22,0.18,False,4,2,2.01,57.43,1199.65,443.2,756.45,user_061,2025-08-11,review,execution,JIRA-96911,false,v3,2,0.6305589130162964,1.0,0.21800433839479388,48.06941431670282,130.11388286334056,11.23,67.35975066785396,2,0.2,low
T02963,Client_B,P025,low,SEO,ad,junior,2,4.0,medium,0,hourly,2025-12-31,2026-01-06,10.0,0,6.84,5.52,0.32,True,0,0,1.99,90.43,128.2,379.22,-251.02000000000004,user_100,2026-01-02,review,execution,JIRA-33127,true,v3,6,-1.9580343213728555,0.8070175438596491,0.2909356725146199,55.44152046783626,18.742690058479532,8.83,-28.42808607021518,6,0.6,low_medium
T02964,Client_F,P029,high,Design,report,mid,2,2.0,low,1,hourly,2025-08-08,2025-08-13,7.0,0,12.29,9.94,0.03,False,3,1,6.81,61.4,1083.49,1068.63,14.8599999999999,user_087,2025-08-15,review,finalized,JIRA-22851,false,v4,5,0.013714939685645368,0.8087876322213181,0.5541090317331163,86.95117982099269,88.16029292107405,19.099999999999998,0.7780104712041833,5,0.7142857142857143,low
T02965,Client_I,P062,mid,Media,dev,junior,3,2.0,medium,0,hourly,2025-08-11,2025-08-16,5.0,0,16.64,13.07,0.5,True,2,0,3.04,81.53,1154.28,528.06,626.22,user_088,2025-08-13,in_progress,client_review,JIRA-79272,false,v1,5,0.5425200124753093,0.7854567307692307,0.18269230769230768,31.734374999999996,69.36778846153845,19.68,31.820121951219512,5,1.0,medium_high
T02966,Client_D,P062,mid,SEO,ad,mid,2,3.0,low,0,fixed,2026-05-02,2026-05-08,3.0,1,4.65,3.16,0.33,True,2,0,0.0,80.64,706.48,317.1,389.38,user_075,2026-05-03,review,finalized,JIRA-37758,true,v2,6,0.5511550220813045,0.6795698924731183,0.0,68.19354838709677,151.93118279569893,4.65,83.73763440860215,6,2.0,low_medium
T02967,Client_G,P021,low,Media,design,mid,3,3.0,high,0,value_based,2025-07-24,2025-07-28,3.0,1,17.66,12.89,0.33,True,2,2,1.95,59.05,1226.69,789.04,437.6500000000001,user_065,2025-07-25,review,client_review,JIRA-71406,false,v2,4,0.3567731048594185,0.7298980747451869,0.11041902604756512,44.679501698754244,69.46149490373726,19.61,22.317695053544117,4,1.3333333333333333,low_medium
T02968,Client_C,P045,mid,Content,ad,junior,5,3.0,medium,0,value_based,2026-02-13,2026-02-16,5.0,0,8.97,5.69,0.65,True,4,1,0.0,55.02,1426.76,422.09,1004.67,user_102,2026-02-21,review,finalized,JIRA-61725,false,v2,3,0.7041618772603662,0.6343366778149386,0.0,47.05574136008918,159.05908584169453,8.97,112.00334448160534,3,0.6,high
T02969,Client_B,P040,low,SEO,dev,mid,4,2.0,high,0,hourly,2026-05-12,2026-05-19,7.0,0,21.04,14.23,0.3,True,5,2,5.53,52.35,1708.38,1149.19,559.19,user_011,2026-05-17,delivered,client_review,JIRA-49108,true,v2,7,0.3273217902340229,0.6763307984790875,0.2628326996197719,54.61929657794677,81.1967680608365,26.57,21.045916447120813,7,1.0,low_medium
T02970,Client_L,P028,mid,Design,ticket,senior,5,2.0,medium,0,value_based,2026-05-02,2026-05-05,2.0,1,7.9,4.77,0.55,True,4,1,2.82,77.17,1556.09,517.37,1038.7199999999998,user_099,2026-05-07,blocked,finalized,JIRA-79528,true,v1,3,0.6675192308928146,0.6037974683544303,0.35696202531645566,65.48987341772151,196.97341772151896,10.72,96.89552238805967,3,1.5,medium_high
T02971,Client_G,P011,mid,Content,dev,junior,1,3.0,high,1,hourly,2025-08-03,2025-08-08,10.0,0,6.69,4.45,0.38,True,0,1,2.49,51.02,536.39,387.57,148.82,user_105,2025-08-08,in_progress,briefing,JIRA-40139,unknown,v3,5,0.27744737970506533,0.6651718983557549,0.3721973094170404,57.93273542600897,80.1778774289985,9.18,16.211328976034856,5,0.5,low_medium
T02972,Client_B,P009,mid,Design,release,senior,1,2.0,medium,0,hourly,2025-11-26,2025-12-02,5.0,1,16.7,14.7,0.1,False,1,3,2.13,54.87,1285.82,517.3,768.52,user_108,2025-12-05,in_progress,client_review,JIRA-48473,false,v4,6,0.597688634490053,0.8802395209580838,0.12754491017964073,30.976047904191617,76.99520958083832,18.83,40.81359532660648,6,1.2,low
T02973,Client_C,P013,mid,Media,design,junior,3,2.0,medium,0,hourly,2025-08-30,2025-09-01,5.0,0,16.35,8.15,0.18,False,4,1,1.7,46.73,813.9,541.08,272.81999999999994,user_076,2025-09-08,in_progress,qa,,false,v1,2,0.3352008846295613,0.4984709480122324,0.1039755351681957,33.09357798165138,49.77981651376146,18.05,15.11468144044321,2,0.4,low
T02974,Client_C,P029,low,SEO,report,senior,2,2.0,low,0,fixed,2025-11-25,2025-11-30,2.0,1,16.81,12.75,0.42,True,1,0,4.12,72.79624025545121,780.75,1443.82,-663.0699999999999,user_051,2025-11-25,review,execution,JIRA-40275,true,final,5,-0.849273134806276,0.7584770969660917,0.2450922070196312,85.89054134443784,46.44556811421773,20.93,-31.68036311514572,5,2.5,medium_high
T02975,Client_G,P043,mid,Content,report,mid,1,2.0,low,0,fixed,2025-11-30,2025-12-03,3.0,0,7.64,5.72,0.16,False,1,1,1.19,67.11,670.79,351.2,319.59,user_047,2025-12-01,delivered,qa,JIRA-68847,true,v2,3,0.4764382295502318,0.7486910994764397,0.15575916230366493,45.968586387434556,87.79973821989529,8.83,36.193657984144956,3,1.0,low
T02976,Client_C,P002,low,Media,ticket,mid,4,1.0,medium,0,value_based,2025-09-13,2025-09-16,3.0,0,6.66,4.91,0.2,True,2,2,3.1,60.22,716.52,360.14,356.38,user_080,2025-09-16,draft,finalized,JIRA-66570,true,v1,3,0.49737620722380393,0.7372372372372372,0.46546546546546547,54.07507507507507,107.58558558558558,9.76,36.51434426229508,3,1.0,low_medium
T02977,Client_E,P012,high,SEO,report,mid,3,1.0,low,0,hourly,2025-09-28,2025-10-05,2.0,1,6.7,4.11,0.26,True,6,0,3.6,65.35227446528873,450.58,538.87,-88.29000000000002,user_051,2025-10-07,in_progress,briefing,,true,v3,7,-0.19594744551467003,0.6134328358208956,0.5373134328358209,80.42835820895522,67.25074626865671,10.3,-8.571844660194175,7,3.5,low_medium
T02978,Client_E,P058,low,SEO,ad,mid,5,1.0,medium,0,fixed,2025-10-14,2025-10-18,3.0,1,12.18,10.07,0.35,True,2,4,3.54,45.46,1182.63,835.98,346.6500000000001,user_066,2025-10-21,draft,finalized,JIRA-84339,true,v2,4,0.2931178813322849,0.8267651888341544,0.29064039408867,68.63546798029557,97.0960591133005,15.719999999999999,22.05152671755726,4,1.3333333333333333,low_medium
T02979,Client_C,P042,mid,Content,article,junior,2,1.0,high,0,hourly,2026-03-25,2026-03-31,7.0,0,12.07,9.46,0.23,True,2,1,3.53,70.3,1127.41,380.36,747.0500000000001,user_086,2026-03-25,review,qa,JIRA-36838,false,v3,6,0.662624954541826,0.783761391880696,0.2924606462303231,31.51284175642088,93.4059652029826,15.6,47.88782051282052,6,0.8571428571428571,low_medium
T02980,Client_F,P024,high,SEO,ad,senior,3,4.0,high,0,hourly,2025-08-19,2025-08-25,3.0,1,12.81,10.12,0.26,True,2,0,1.72,80.36,899.09,9409.639511222924,-8510.549511222924,user_039,2025-08-25,in_progress,briefing,JIRA-50975,unknown,v4,6,-9.465737035472449,0.7900078064012489,0.13427010148321622,734.5542163327809,70.18657298985168,14.530000000000001,-585.7226091688178,6,2.0,low_medium
T02981,Client_B,P036,mid,Media,release,mid,3,4.0,low,1,fixed,2026-01-10,2026-01-15,5.0,0,16.18,7.74,0.15,False,5,1,2.42,63.22,1612.1,965.94,646.1599999999999,user_100,2026-01-12,in_progress,briefing,JIRA-64849,true,v1,5,0.40081880776626755,0.47836835599505567,0.14956736711990112,59.699629171817065,99.6353522867738,18.6,34.73978494623655,5,1.0,low
T02982,Client_C,P047,mid,SEO,release,junior,1,2.0,high,0,fixed,2025-11-08,2025-11-13,7.0,0,17.53,10.39,0.62,True,1,2,0.0,59.33,888.77,727.61,161.15999999999997,user_067,2025-11-09,review,execution,JIRA-90650,unknown,v3,5,0.1813292527875603,0.5926982316029663,0.0,41.506560182544206,50.69994295493439,17.53,9.193382772390185,5,0.7142857142857143,high
T02983,Client_F,P015,low,Media,ticket,senior,2,4.0,medium,0,hourly,2025-10-23,2025-10-24,3.0,0,5.64,4.76,0.13,False,2,1,1.53,85.18,410.86,383.17,27.69,user_112,2025-10-28,delivered,briefing,JIRA-37292,false,v1,1,0.06739521978289442,0.8439716312056738,0.2712765957446809,67.93794326241135,72.84751773049646,7.17,3.8619246861924688,1,0.3333333333333333,low
T02984,Client_C,P060,low,Design,design,mid,5,2.0,medium,0,hourly,2025-10-12,2025-10-16,7.0,0,9.59,7.21,0.66,True,3,2,3.1,53.38,901.61,589.58,312.03,user_071,2025-10-14,review,execution,JIRA-97562,false,v2,4,0.34608089972382733,0.7518248175182481,0.3232533889468196,61.478623566214814,94.01564129301356,12.69,24.588652482269502,4,0.5714285714285714,high
T02985,Client_G,P043,mid,Content,dev,junior,2,3.0,medium,1,hourly,2026-02-22,2026-02-27,7.0,0,10.9,8.24,0.51,True,0,1,0.82,70.61,826.94,637.43,189.5100000000001,user_061,2026-02-22,delivered,briefing,JIRA-40163,true,v3,5,0.22917019372626804,0.7559633027522936,0.07522935779816513,58.47981651376146,75.86605504587156,11.72,16.16979522184301,5,0.7142857142857143,medium_high
T02986,Client_F,P059,high,Design,release,junior,2,5.0,medium,0,fixed,2025-11-22,2025-11-26,7.0,0,14.14,6.87,0.3,True,3,1,17.813964744670834,63.54,1462.24,696.54,765.7,user_044,2025-11-24,delivered,briefing,JIRA-87824,true,v1,4,0.5236486486486487,0.48585572842998587,1.2598277754364098,49.26025459688825,103.41159830268741,31.953964744670834,23.962597634389038,4,0.5714285714285714,low_medium
T02987,Client_C,P030,mid,Media,report,junior,4,5.0,medium,0,hourly,2026-04-01,2026-04-05,10.0,0,19.22,13.97,0.13,False,5,2,1.52,53.05,1264.98,1173.0,91.98000000000002,user_075,2026-04-09,in_progress,client_review,,true,v3,4,0.07271261205710763,0.72684703433923,0.07908428720083246,61.03017689906348,65.81581685744017,20.74,4.434908389585344,4,0.4,low
T02988,Client_B,P028,high,Design,ad,mid,1,4.0,medium,0,fixed,2025-09-27,2025-10-01,5.0,0,5.49,4.56,0.45,True,2,0,0.7,75.85,482.98,358.95,124.03000000000004,user_052,2025-09-27,review,client_review,JIRA-31019,false,v1,4,0.2568015238726242,0.8306010928961748,0.12750455373406192,65.38251366120218,87.97449908925319,6.19,20.03715670436188,4,0.8,medium_high
T02989,Client_C,P047,mid,Design,ad,senior,4,4.0,medium,0,hourly,2025-08-08,2025-08-13,3.0,1,13.64,8.79,0.12,False,4,2,0.91,65.94,1120.41,712.47,407.94000000000005,user_047,2025-08-09,review,finalized,JIRA-31580,true,v1,5,0.364098856668541,0.6444281524926685,0.06671554252199413,52.233870967741936,82.14149560117302,14.55,28.03711340206186,5,1.6666666666666667,low
T02990,Client_G,P055,low,Content,article,mid,2,1.0,medium,0,hourly,2025-10-02,2025-10-08,2.0,1,9.19,5.49,0.33,True,3,0,2.98,80.68,585.73,713.6,-127.87,user_052,2025-10-08,in_progress,qa,JIRA-33550,true,v1,6,-0.2183087770815905,0.5973884657236127,0.32426550598476606,77.64961915125137,63.73558215451578,12.17,-10.50698438783895,6,3.0,low_medium
T02991,Client_H,P061,high,SEO,article,senior,5,3.0,high,0,value_based,2025-10-07,2025-10-14,7.0,0,10.2,4.17,0.6,True,4,1,4.21,67.39,1912.85,985.84,927.01,user_028,2025-10-09,delivered,execution,JIRA-12816,true,final,7,0.48462242204041095,0.40882352941176475,0.4127450980392157,96.65098039215687,187.5343137254902,14.41,64.33102012491325,7,1.0,high
T02992,Client_F,P031,low,Media,ticket,senior,3,3.0,medium,0,fixed,2025-11-26,2025-11-30,5.0,0,9.36,5.62,0.03,False,0,1,1.51,74.74,705.21,508.32,196.89000000000004,user_010,2025-11-29,review,client_review,JIRA-98078,false,v2,4,0.27919343174373595,0.6004273504273505,0.16132478632478633,54.307692307692314,75.34294871794873,10.87,18.113155473781053,4,0.8,low
T02993,Client_H,P054,high,Content,design,mid,3,4.0,medium,0,hourly,2026-04-15,2026-04-21,2.0,1,13.7,7.4,0.33,True,2,0,1.49,87.08,905.32,595.35,309.97,user_113,2026-04-17,delivered,finalized,JIRA-53939,false,v1,6,0.342387222197676,0.5401459854014599,0.10875912408759125,43.456204379562045,66.08175182481753,15.19,20.406188281764322,6,3.0,low_medium
T02994,Client_C,P042,low,Content,ad,junior,4,2.0,low,0,value_based,2026-05-04,2026-05-10,2.0,1,13.28,9.23,0.38,True,6,2,2.52,47.75,452.37,689.16,-236.79,user_058,2026-05-11,archived,qa,JIRA-60252,true,v2,6,-0.5234431991511374,0.6950301204819278,0.1897590361445783,51.894578313253014,34.064006024096386,15.799999999999999,-14.986708860759494,6,3.0,low_medium
T02995,Client_E,P054,high,Content,article,junior,2,5.0,low,1,hourly,2026-01-21,2026-01-24,7.0,0,7.61,4.8,0.07,False,1,0,1.3,74.26,424.19,375.3,48.88999999999999,user_108,2026-01-30,review,execution,JIRA-25558,false,v1,3,0.11525495650533957,0.6307490144546649,0.17082785808147175,49.31668856767411,55.74113009198423,8.91,5.48709315375982,3,0.42857142857142855,low
T02996,Client_B,P016,mid,SEO,dev,junior,4,3.0,medium,0,fixed,2025-07-11,2025-07-16,7.0,0,14.85,12.53,0.23,True,1,1,14.62307053265467,54.14,1072.88,524.42,548.4600000000002,user_094,2025-07-20,delivered,qa,JIRA-92609,true,v3,5,0.5112034896726568,0.8437710437710437,0.98471855438752,35.31447811447811,72.24781144781146,29.47307053265467,18.608851744589497,5,0.7142857142857143,low_medium
T02997,Client_G,P006,mid,SEO,dev,mid,3,5.0,low,0,hourly,2026-05-08,2026-05-16,2.0,1,22.35,20.78,0.22,True,0,0,0.92,78.2,2158.59,1748.13,410.46,user_096,2026-05-10,review,qa,JIRA-22728,true,v3,8,0.1901519047155782,0.9297539149888143,0.04116331096196868,78.21610738255033,96.58120805369127,23.270000000000003,17.63902019767941,8,4.0,low_medium
T02998,Client_H,P049,high,Design,dev,senior,3,3.0,high,0,fixed,2026-01-28,2026-02-02,2.0,1,9.06,5.09,0.14,False,5,2,3.6,61.2,1840.56,522.34,1318.2199999999998,user_114,2026-01-31,draft,execution,JIRA-64486,false,v2,5,0.7162059373234232,0.5618101545253863,0.3973509933774834,57.65342163355408,203.1523178807947,12.66,104.12480252764611,5,2.5,low
T02999,Client_F,P022,high,Design,ad,junior,1,4.0,high,1,fixed,2026-01-28,2026-02-04,3.0,1,6.62,4.46,0.36,True,5,1,3.63,47.59,520.88,444.17,76.70999999999998,user_035,2026-01-30,review,client_review,JIRA-68243,false,v2,7,0.14727000460758713,0.6737160120845921,0.5483383685800604,67.095166163142,78.68277945619334,10.25,7.483902439024388,7,2.3333333333333335,low_medium
T03000,Client_A,P008,low,Content,design,mid,3,3.0,high,0,value_based,2025-07-23,2025-07-29,2.0,1,13.34,7.29,0.51,True,4,1,3.44,67.14,1235.3,806.89,428.41,user_040,2025-07-31,in_progress,client_review,JIRA-11391,true,v1,6,0.3468064437788392,0.5464767616191905,0.25787106446776614,60.48650674662669,92.60119940029985,16.78,25.53098927294398,6,3.0,medium_high
T03001,Client_E,P011,high,Content,article,junior,3,3.0,high,0,hourly,2025-12-29,2026-01-02,2.0,1,7.0,3.58,0.51,True,0,1,2.37,74.76,172.3,324.85,-152.55,user_112,2025-12-29,in_progress,client_review,JIRA-84689,true,v3,4,-0.8853743470690656,0.5114285714285715,0.3385714285714286,46.40714285714286,24.614285714285717,9.370000000000001,-16.280683030949838,4,2.0,medium_high
T03002,Client_C,P030,low,Media,report,junior,3,3.0,high,0,hourly,2026-01-16,2026-01-21,5.0,0,12.72,10.15,0.31,True,3,2,1.99,66.54,1216.95,354.39,862.5600000000001,user_059,2026-01-19,in_progress,finalized,JIRA-17837,true,v4,5,0.7087883643535068,0.7979559748427673,0.15644654088050314,27.860849056603772,95.67216981132076,14.71,58.63766145479266,5,1.0,low_medium
T03003,Client_B,P002,high,Content,article,junior,4,4.0,low,0,value_based,2025-09-16,2025-09-20,10.0,0,12.82,10.06,0.36,True,1,0,1.08,69.34,1659.99,419.15,1240.84,user_080,2025-09-17,review,client_review,JIRA-34562,false,final,4,0.7474984789064993,0.7847113884555382,0.0842433697347894,32.69500780031201,129.48439937597504,13.9,89.26906474820143,4,0.4,low_medium
T03004,Client_E,P054,high,SEO,dev,mid,4,2.0,medium,0,fixed,2026-01-26,2026-01-30,7.0,0,13.89,9.56,0.62,True,3,0,2.52,65.44,1593.75,1076.02,517.73,user_061,2026-01-31,review,finalized,JIRA-49380,unknown,final,4,0.3248501960784314,0.6882649388048956,0.1814254859611231,77.46724262059035,114.74082073434124,16.41,31.549664838513102,4,0.5714285714285714,high
